twitterUsername,tweetText
ChrisMurphyCT,"RT @slowbeard: @jbouie 2016 was way more volatile, obviously, but Hillary's chances on 538 went up 30% over the course of the debates (whic..."
ChrisMurphyCT,"RT @brianschatz: We need volunteers to help protect the vote in key battleground states like Montana, Iowa, North Carolina, South Carolina,..."
ChrisMurphyCT,"RT @MattGertz: Here's how far down Fox News' mobile site you need to scroll to get to a reference to the NYT Trump taxes bombshell, it's ev..."
ChrisMurphyCT,"RT @JulianCastro: Way to go @ChrisMurphyCT @brianschatz and @CoryBooker! Texans everywhere thank you for supporting @mjhegar, a fantastic c..."
ChrisMurphyCT,RT @nxthompson: a refresher video explaining America's tax code. https://t.co/nmJXN4RySf
ChrisMurphyCT,"RT @brianschatz: Where we landed is 8933 donors for $326,388. WOW."
ChrisMurphyCT,RT @mattyglesias: Weird he didn't mention that he paid $0
ChrisMurphyCT,"1. Trump gets free health care as President. 

2. He pays no taxes to help pay for it. 

3. He is working really ha... https://t.co/TmsDRzPcAC"
ChrisMurphyCT,RT @brianschatz: And thanks to @jonsoltz @dscc @danpfeiffer @chelseaperetti and every who made this happen.
ChrisMurphyCT,RT @brianschatz: GREAT JOB TEAM. This was the most we've raised in a 24 hour period. By far. Thanks to @JulianCastro @JeffMerkley @BetoORou...
ChrisMurphyCT,Yes. @JeffMerkley raised a lot of money today for @mjhegar. https://t.co/Tm2byKQEG2
ChrisMurphyCT,"I just texted @brianschatz @JulianCastro @CoryBooker that I'm weirdly a little emotional right now.

Our democracy... https://t.co/GBeUBVaoVJ"
ChrisMurphyCT,@erikhalvorsen18 @mjhegar Amazing. What a day. Thanks Erik.
ChrisMurphyCT,@timrsilver Just a bit more. Thanks Tim.
ChrisMurphyCT,@JohnQuinnPublic @Susan_Hennessey @mjhegar Amazing. Thank you.
ChrisMurphyCT,"@DebbieRhoden57 @CoryBooker I suggested he post a $250K goal and he posted $300K. So yes. Thanks for the help, Debbie!"
ChrisMurphyCT,@HawkeyeInDallas There are way cooler squads. But you're welcome to join ours. Thanks!
ChrisMurphyCT,@RootedinResist1 @rsm3919 makes the dream work. Thanks!
ChrisMurphyCT,"@iruz123 Thanks, Nancy!"
ChrisMurphyCT,@timrsilver @mjhegar Thanks Tim.
ChrisMurphyCT,"@debmaguire9 Amazing, Deb."
ChrisMurphyCT,"Amazing. You were a bad ass all the way back then, MJ.

I got news for you, fighter - we're closing in on $300,000.... https://t.co/Aee5v5hiRj"
ChrisMurphyCT,"@S49erfan $100?? Amazing, Steve."
ChrisMurphyCT,"@jfontanella You are so generous and we are so thankful, Jennifer."
ChrisMurphyCT,@SnowWhiteheart @brianschatz @CoryBooker @JulianCastro @BetoORourke We CAN. Thanks Snow!
ChrisMurphyCT,@mgclbc @mjhegar Don't make it your last! Thanks!
ChrisMurphyCT,"@Graymiss @brianschatz @CoryBooker Did Booker get to you first??? I hope not. Thanks, Melissa!"
ChrisMurphyCT,"@Payne72b Awesome, Gail!"
ChrisMurphyCT,"At 1:15pm a few of us set out to raise $200K for MJ Hegar, vet/mom/activist/candidate for U.S. Senate in Texas. The... https://t.co/0utQmUyZ2t"
ChrisMurphyCT,RT @CallaWalsh: I am a 16-year-old part-time minimum wage worker and I pay more income taxes than the billionaire President of the United S...
ChrisMurphyCT,"That's a lot of math. But I get it. 

Home stretch to $300K. And if you're wondering whether MJ Hegar is worth $75,... https://t.co/e37F5SWwWy"
ChrisMurphyCT,"Update: $235,981. 

We can hit $300K by the end of the night but it's going to be close. 

Did we mention MJ did 3... https://t.co/0gjCG4ZuEM"
ChrisMurphyCT,"RT @DickDurbin: If Democrats flip Texas, it's game over for the GOP. Donate to @mjhegar today."
ChrisMurphyCT,"RT @KristinDavis: I'm donating to help MJ Hagar win in Texas ! 
Please Donate if you can"
ChrisMurphyCT,RT @rebeccaballhaus: Trump paid $750 in federal income taxes the year he won the presidency. He had paid no income taxes at all in 10 of th...
ChrisMurphyCT,RT @sbg1: RT if you pay more in taxes than the President of the United States and are not a 'billionaire'
ChrisMurphyCT,"Ok (wiping my brow). $300,000. That's a huge new goal. 

But here's the last poll:

Cornyn 40
Hegar 38

It's MJ's t... https://t.co/AOFatKZSDN"
ChrisMurphyCT,"$750. 

Seven hundred fifty dollars.

SEVEN HUNDRED FIFTY DOLLARS.

That's why he hid his tax returns.

Because the... https://t.co/oDjRrZnw4v"
ChrisMurphyCT,"RT @CoryBooker: Phew! I read that quickly and didn't see the ""N"". 

Thanks for the donation and the 5th letter."
ChrisMurphyCT,"Beto is helping build the biggest, baddest field campaign Texas has ever seen for 2020. 

Let's make sure @mjhegar... https://t.co/0m6rWkvMvp"
ChrisMurphyCT,RT @BetoORourke: All in w/ @JulianCastro and team to help raise the next senator from the great state of Texas -- @mjhegar -- the money she n...
ChrisMurphyCT,RT @TeamHeinrich: Joining my pals @ChrisMurphyCT @CoryBooker @brianschatz to raise $200K to help @mjheg win in Texas this November. This ra...
ChrisMurphyCT,RT @dbaria: I just donated to @mjhegar's campaign to help @ChrisMurphyCT and @BrianSchatz flip the Senate. MJ can win the race for Senate i...
ChrisMurphyCT,@Brock77411489 Winning in Texas helps Minnesota. Thanks Brock!
ChrisMurphyCT,@ddavismlsjd She's one of kind! Thanks Denise.
ChrisMurphyCT,@Shaytomboy14 @mjhegar Yes! Thanks Shay!
ChrisMurphyCT,"@jesyka4985 We're over $100K. Still a ways to go to $200K (a huge goal) but we can do it! Thanks, Jess."
ChrisMurphyCT,@edbott Get @TeamHeinrich to start tweeting! Thanks Ed!
ChrisMurphyCT,"@kthack None of what we do would matter without you, Katie!"
ChrisMurphyCT,@remaines It all matters. Letters. Phone calls. Small donations. THANK YOU!
ChrisMurphyCT,@RickerFromBend It does all add up. This is about the power of loads of small contributions. Thanks!
ChrisMurphyCT,@novel_approach Thanks Indiana!
ChrisMurphyCT,@rezigler We're at 100K. Thanks.
ChrisMurphyCT,@CoffeeStains @mjhegar @JohnCornyn https://t.co/zolB9PNpYW
ChrisMurphyCT,"@TedTruex Thanks! I grew up with some great Truex's in Wethersfield, CT btw"
ChrisMurphyCT,@k8tidid It's been an amazing day for MJ so far. Thanks!
ChrisMurphyCT,@jrbrazil1 Thanks Jay! You're part of the solution!
ChrisMurphyCT,@Sisu_MT_AK Thanks so much! MJ is going to be an amazing Senator.
ChrisMurphyCT,Ok @CoryBooker @JulianCastro @JeffMerkley I'm sitting down to start thanking donors. Tough to keep up with you guys... https://t.co/3XDFUJDqcc
ChrisMurphyCT,@RibaSusan Thanks Susan!
ChrisMurphyCT,RT @kurteichenwald: I just donated to @mjhegar's campaign to help @ChrisMurphyCT and @BrianSchatz flip the Senate. MJ's can win the race fo...
ChrisMurphyCT,"We are halfway to our goal of raising $200K for MJ Hegar today.

Refresher: MJ is a rescue helicopter pilot; shot d... https://t.co/I76kPchmzk"
ChrisMurphyCT,"Awesome. Let's keep going. 

@SenJeffMerkley has been working this hard too. And @CatherineForNV @Bob_Casey... https://t.co/w19WTUi2vw"
ChrisMurphyCT,"RT @Castro4Congress: You bet we can.

Pitch in today to help @mjhegar flip the senate seat in Texas:
 https://t.co/iuqY3os0cg"
ChrisMurphyCT,@cbr160 Recurring! C'mon - that's awesome.
ChrisMurphyCT,@TXGal_Kristi Wow!
ChrisMurphyCT,@beckyajohnson Thanks so much Becky!
ChrisMurphyCT,@andrewkitchell Thank you Andrew!
ChrisMurphyCT,https://t.co/1EjfRPpd2I https://t.co/GjgynaLvxU
ChrisMurphyCT,@andygreenwald I'm a fan! Thanks.
ChrisMurphyCT,"Uhhh...@JulianCastro seems to be personally thanking donors to MJ Hegar. So if you press that donate button, you go... https://t.co/5N4KNSomAt"
ChrisMurphyCT,RT @JeffMerkley: I just got this live video of @ChrisMurphyCT crunching the numbers on our goal of raising $200K to help @mjhegar flip TX b...
ChrisMurphyCT,"RT @brianschatz: Wow. I think this is kinda catching on Murph. $50,446.43 from 1460 donors IN LESS THAN AN HOUR! LET'S GO"
ChrisMurphyCT,@brianschatz Texted you. This is gonna be a big day but we have a lot more work to do.
ChrisMurphyCT,Yes! Thank you @JulianCastro. https://t.co/XnSTzK4V9f
ChrisMurphyCT,"Awesome. Let's go.

https://t.co/rImYbh31Aa https://t.co/zXNpCFUABC"
ChrisMurphyCT,Thanks Jeff. Awesome. https://t.co/UYHAm1mY7Q
ChrisMurphyCT,"Stakes are now sky high. So we go BIG today. Biggest prize. Biggest goal yet.

Last poll has MJ Hegar, mom/vet/acti... https://t.co/V8GfGKbRzW"
ChrisMurphyCT,"Ok, gimme a second while I set up a link. Huge goal coming. https://t.co/A3Iof1LxPV"
ChrisMurphyCT,Paging @brianschatz @CoryBooker et al - we're in crunch time. Everything is on the line right now. I think our team... https://t.co/eIPCnCcRk0
ChrisMurphyCT,"In the middle of a pandemic that has killed 200,000 and caused 30 million to lose their job, Amy Coney Barrett is b... https://t.co/fKR5VrRyou"
ChrisMurphyCT,"@brianschatz Let's do something about it tomorrow, Brian."
ChrisMurphyCT,RT @brianschatz: @Janet_Wilson @ChrisMurphyCT @CoryBooker Tune in tomorrow....
ChrisMurphyCT,"The point of this, of course, is just to be awful. To stick a finger in the eye of Ginsburg's grieving family and a... https://t.co/1T7V1XZ5oe"
ChrisMurphyCT,RT @franakviacorka: Very difficult situation with US Ambassador to Minsk. After the so-called inauguration coming to Minsk and passing cred...
ChrisMurphyCT,"RT @jonfavs: Yes, Senate Republicans did this. 

Here's a way to make sure there are fewer of them in 2021:

https://t.co/E63yprKpMt"
ChrisMurphyCT,"Ramming their nominee through in time for the Affordable Care Act case, before the Court in November. 

So they can... https://t.co/rSvNGYo3oY"
ChrisMurphyCT,"Just finished watching Mission Impossible w the kids. As soon as it was done, 12 yr old stood up and said, matter o... https://t.co/mJNHBTKzyW"
ChrisMurphyCT,"They are ramming through this judge to make sure they win the case to take health care from 23m Americans. 

They n... https://t.co/2vKqgz7WuL"
ChrisMurphyCT,"RT @eliehonig: DOJ's announcement about the Pennsylvania ballot investigation is so deeply wrong, and telling, that I'm gonna do a rare thr..."
ChrisMurphyCT,Huh. https://t.co/gCkbT6ex1E
ChrisMurphyCT,"RT @cepa: ""Senators Portman &amp; Murphy are committed transatlanticists, who embody visionary bipartisan leadership."" At #CEPAForum, we are ho..."
ChrisMurphyCT,RT @ericalaff: It's been nearly EIGHT YEARS and I still can't wrap my head around the fact that my MOTHER WAS MURDERED. Every time I see he...
ChrisMurphyCT, https://t.co/ZfDiZ0Q14Y
ChrisMurphyCT,"Instead of spending the fall trying to save lives by fighting #COVID19, President Trump is going to use September a... https://t.co/wT2pGEAm30"
ChrisMurphyCT,"On 6/20, Trump said ""When you do testing...you find more cases. So I said to my people, slow the testing down pleas... https://t.co/Mt3suoQOKE"
ChrisMurphyCT,"There won't be one moment, where Biden has clearly won and Trump bars the door, and REPUBLICANS OF CONSCIENCE rescu... https://t.co/oCyPRvQ1Ga"
ChrisMurphyCT,"American can become a one-party state w/o any technical violation of the Constitution.

Like a President sending ou... https://t.co/3nuDLHWTRg"
ChrisMurphyCT,"RT @KateKizer: It's well documented that UAE transferred U.S.-sold weapons to hardline militants, including those linked to Al Qaeda in #Ye..."
ChrisMurphyCT,RT @thefreedomi: We appreciate Senator @ChrisMurphyCT's question during the SFRC hearing regarding accountability for the death of American...
ChrisMurphyCT,"Take the fear and frustration you feel in this moment, and turn it into action. 

Here's one way to do it - join Co... https://t.co/yyU08VAO7k"
ChrisMurphyCT,"RT @mjhegar: A pro-Cornyn Super PAC is using a photo of my tattoos to make me seem ""radical."" That's pretty funny to me.

You think I'm ash..."
ChrisMurphyCT,"Thanks, Katie! I know voter calls are hard for some people, but research show nothing moves the persuasion and turn... https://t.co/mg9bc89h9u"
ChrisMurphyCT,RT @ThePlumLineGS: @AdamSchiff @BarbMcQuade @rickhasen Outstanding thread from @ChrisMurphyCT. I've argued that Dems need to do more to exp...
ChrisMurphyCT,RT @mattyglesias: Why is Joe Biden sticking with a strategy that has built him a large and consistent lead rather than adopting a different...
ChrisMurphyCT,"7/ Any democratic parliamentary body runs on the principles of restraint and honor. And in the last 10 days, McConn... https://t.co/JJ1tCPndsP"
ChrisMurphyCT,"6/ Further, now that lying has been normalized (and newsflash - they were lying when they said there was a new rule... https://t.co/Wb9mIvKmv6"
ChrisMurphyCT,5/ And there's no logical end. He can keep cutting down debate. He can start denying resources to the minority part... https://t.co/cbQJiBTxnD
ChrisMurphyCT,"4/ McConnell's figured out the Constitution lets him operate the Senate any way he wants, and he's moved to demolis... https://t.co/KoTYZrM5qy"
ChrisMurphyCT,"3/ For instance, the founding fathers didn't require a Senate vote on a President's nominee for the Supreme Court b... https://t.co/d8KxHoCiC7"
ChrisMurphyCT,2/ Democracy is predicated on the exercise of restraint and fair play. Our Constitution has enormous amounts of wig... https://t.co/GoKQQh6b5H
ChrisMurphyCT,"1/ A THREAD on the death of honor in the Senate and why we can't just let it go and brush it off as ""Republicans doing Republican things""."
ChrisMurphyCT,"RT @joshrogin: Even after accepting disinformation from Russian agents, Johnson and Grassley couldn't come up with anything new or interest..."
ChrisMurphyCT,"RT @QuincyInst: NEW: While you are readying for the debate, check in Sept. 29 for another special event: Quincy Institute President Andrew..."
ChrisMurphyCT,Starting in 40 minutes. Join us. https://t.co/YIha1MwJYh
ChrisMurphyCT,"RT @PoliticsReid: States where weekly #COVID19 case counts have risen, Sunday to Sunday:
AK
AZ*
AR
CA
CO
CT
DC
FL
GA
ID
IL
IA
KS
KY
ME
MA
M..."
ChrisMurphyCT,"RT @GreenfieldIowa: I am just floored -- thank you Senators! 

It's never been more important to flip the Senate. I know this grassroots te..."
ChrisMurphyCT,The report is a Trump campaign document fueled by a Russian propagated conspiracy theory that couldn't find any act... https://t.co/IMeqev6Z8J
ChrisMurphyCT,"Hey @brianschatz @CoryBooker et al - final total raised last night for @GreenfieldIowa...

$127,000!! Great job, te... https://t.co/T6wSt1xGBB"
ChrisMurphyCT,"This report is a unique hybrid you rarely see coming from the United States Senate: half Trump campaign document, h... https://t.co/pxpyVmsKpd"
ChrisMurphyCT,"RT @SenateDems: ""By the time this nominee comes before this body nobody is going to be mistaken about the consequences for Americans' healt..."
ChrisMurphyCT,That's what we like to hear! #Greenfield https://t.co/VYcUixuicK
ChrisMurphyCT,Democrats are on the floor all night talking about the danger to democracy of Republicans' plan to ram through a ri... https://t.co/hiSwSr7T0S
ChrisMurphyCT,"He's already laid out his vision:

Stack the Supreme Court with enough anti-health care justices to do what Congres... https://t.co/5odtSp5EWM"
ChrisMurphyCT,"RT @brianschatz: $94,023 !!!!!!!!!!!!"
ChrisMurphyCT,"C'mon team - when Greenfield wins, you can say you were a part of it. Make a donation tonight - $100K in sight. https://t.co/ykiim0Fl6z"
ChrisMurphyCT,"Sorry I went dark for a few hours, Schatz. Busy night.

We can raise $100K tonight for Theresa if we push it hard.... https://t.co/324j9F2hWU"
ChrisMurphyCT,Just imagine if Mitch McConnell worked as hard at helping the country confront COVID as he does ramming through rig... https://t.co/poteW30Vej
ChrisMurphyCT,"RT @cindymccain: My husband John lived by a code: country first. We are Republicans, yes, but Americans foremost. There's only one candidat..."
ChrisMurphyCT,"I met virtually today w Belarusian opposition leader Svetlana Tikhanovskaya, along w @timkaine and @SenatorDurbin.... https://t.co/9AqvNlZIDX"
ChrisMurphyCT,"Greenfield 45
Ernst 42

It's simple, if we win Iowa then Mitch McConnell no longer runs the Senate. 

Also, that po... https://t.co/TBbAafCM1S"
ChrisMurphyCT,"I understand lots of people tune out court fights.

But this one is different.

A 6-3 court will strike down the Af... https://t.co/jdnM0PDQ99"
ChrisMurphyCT,"If Republicans ram through a right wing nominee to the Supreme Court, the Affordable Care Act will be repealed. Wit... https://t.co/iS8KTaqF5Q"
ChrisMurphyCT,I think this one is pretty self explanatory. No Murphy/Schatz twitter thread needed. Just give a stinkload of money... https://t.co/BO1M8i0EAE
ChrisMurphyCT,"The argument by Republican Senators that we should excuse their blatant lies because ""no one should be surprised"",... https://t.co/Uyfllq50iy"
ChrisMurphyCT,"RT @Nate_Cohn: The Texas Senate race is really flying under the radar. A GOP incumbent in the mid-40s, with a Dem candidate who remains tot..."
ChrisMurphyCT,"RT @MonicaLewinsky: just realized i am more scared of our government now than i was in 1998. 
and that's saying a lot. 
A. LOT."
ChrisMurphyCT,"This piece presupposes that when people think of ""the Court"" all they think is ""culture war"" issues. 

Not sure thi... https://t.co/k8wxPLGyxo"
ChrisMurphyCT,"Heads up - anybody in this country who has had COVID, or ever tests positive for the COVID antibodies, has a preexi... https://t.co/WzGkZKOlER"
ChrisMurphyCT,Yup. Got it. https://t.co/MJwaGE28MG
ChrisMurphyCT,"RT @jbouie: ""The chestnut that politicians always lie is overstated--a society depends on some degree of mutual trust. One party has embrace..."
ChrisMurphyCT,"Here's the thing - people who give $25 or $10 or $3 don't just stop there. Once they invest, they start advocating.... https://t.co/Dpx1cBegwk"
ChrisMurphyCT,I want on. https://t.co/JFWo98CqhZ
ChrisMurphyCT,RT @alaynatreene: Biden aides believed they were winning when the race was about the coronavirus pandemic. Now they plan to use the Supreme...
ChrisMurphyCT,Yes it does. https://t.co/oHF5u7gNeD
ChrisMurphyCT,"Nobody's word means anything in this place anymore. All that matters is raw power. 

Got it. New rules. https://t.co/OEw3wdfBgB"
ChrisMurphyCT,"$75,516.50 from 2,143 donors. 

This a really important moment for Cal Cunningham. 2 more weeks of voter registrati... https://t.co/9NHENj8ZZk"
ChrisMurphyCT,Swalwell to the rescue! Maybe a few other House members want to step up tonight?? https://t.co/cNyou6RuJ1
ChrisMurphyCT,@brianschatz My mistake.
ChrisMurphyCT,"RT @mattmorgn: So awesome to see this kind of attention given to @CalforNC! Even if you aren't from/in NC, pitch in here to help raise $100..."
ChrisMurphyCT,@brianschatz Keep it PG-13 Schatz.
ChrisMurphyCT,"Just checked the total @brianschatz. $32K in the first hour, which is GOOD. But there's work to do to hit 100K by t... https://t.co/Q1G18wU2hs"
ChrisMurphyCT,RT @brianschatz: Is that doable?? Hmm. We know McConnell will stop at nothing to back his loyalists. But with all of you we can beat him. Y...
ChrisMurphyCT,RT @BenWessel: Donated already? Great! Now call or text those young voters with @NextGenAmerica's NC team! https://t.co/5FB83XWF22 #youthvo...
ChrisMurphyCT,RT @Jodygirlthatsme: @ChrisMurphyCT @brianschatz Just donated again. We really need him here in NC.
ChrisMurphyCT,RT @Nials5: @ChrisMurphyCT @brianschatz Just donated from CA!
ChrisMurphyCT,RT @scribler2: @ChrisMurphyCT @brianschatz Yes we can!
ChrisMurphyCT,"Ok @brianschatz NC is probably THE tipping point state, for the Senate and White House.

AND there's a ton of young... https://t.co/Qhp9E3CfaI"
ChrisMurphyCT,I have an idea. Pls hold for a link. https://t.co/W418iCJO3a
ChrisMurphyCT,"Hey @brianschatz the stakes just got a lot higher. 

We should raise a bunch of money today to win the Senate. Let'... https://t.co/VHXpv9Q3K6"
ChrisMurphyCT,"Get well, Jahana. And thanks for sharing your story. 

But if you want to know why 200,000 have died, here it is.... https://t.co/NtWue28PKN"
ChrisMurphyCT,"RT @seungminkim: Collins makes it official, she opposes the Senate voting on Trump's nominee before the election and says whoever wins the..."
ChrisMurphyCT,"Tradition will not matter when the controlling faction is Alito-Thomas-Gorsuch-Kavanaugh-Coney Barrett. 

I mean th... https://t.co/Dc4A8SN4Hr"
ChrisMurphyCT,Wow. https://t.co/aVdM0lTsLM
ChrisMurphyCT,"200,000 Americans are now dead because we have an incompetent chief executive who cares about no one except himself... https://t.co/GMf5bE1O3J"
ChrisMurphyCT,"The top issue for voters in 2018 was health care. The ACA repeal effort cost Republicans millions of votes. 

With... https://t.co/Q9I72sIQZg"
ChrisMurphyCT,"If Republicans push through a Supreme Court nominee, within weeks the Affordable Care Act will be gone (a case is p... https://t.co/qipkY3r2HE"
ChrisMurphyCT,"RT @Kasparov63: When one group fights for power at all costs vs a group fighting for the rule of law, the second group had damned well bett..."
ChrisMurphyCT,"If Republicans go forward and reverse the precedent they set in 2016, the Senate will never, ever be the same. It w... https://t.co/oLyGYTp5Vm"
ChrisMurphyCT,"Ruth Bader Ginsburg changed her nation for the better. Fairness and justice, especially for those with the least ac... https://t.co/4XlzurrBDH"
ChrisMurphyCT,"Growing tech companies like @sema4 (I visited them this afternoon) are flocking to CT, especially along the shoreli... https://t.co/jZ5kuZemFB"
ChrisMurphyCT,"Why did a Connecticut Senator and Congressman work for a year to get a new set of commemorative coins minted? Well,... https://t.co/O7VUpanTJq"
ChrisMurphyCT,"RT @QuickTake: ""The student body is learning remotely, but the football players are back on campus. That blows up the notion that these Pow..."
ChrisMurphyCT,"This is nuclear grade incompetence.

First they said asymptomatic people who get exposed should be tested.

Then th... https://t.co/Gd154z4d76"
ChrisMurphyCT,"This is extraordinary. Please watch ASAP.

""Maybe this COVID thing is a good thing,"" Trump said at a task force mee... https://t.co/0yk5XYakzb"
ChrisMurphyCT,Not everything in the world is terrible. https://t.co/Zl54K9bDrD
ChrisMurphyCT,"Why do we need Branstad to tell us this? Trump didn't hide it at all!

In early 2020 he was the world's number one... https://t.co/s8yqROpFit"
ChrisMurphyCT,Met with West Haven leaders this morning to talk about the need for more federal funding to fight #COVID19. They ne... https://t.co/F4CZo09sFl
ChrisMurphyCT,"RT @alexburnsNYT: NYT poll: As Trump flails on covid, GOP Senate struggles w/him

COLLINS is down 5 as Biden rolls in Maine
McSALLY and Tru..."
ChrisMurphyCT,RT @PoliticsReid: A fundraiser for the WI Dem Party featuring the cast of The Princess Bride raised $4.25 million. https://t.co/efk88NkPQc
ChrisMurphyCT,Wow! Thanks. https://t.co/EKclDcQuGw
ChrisMurphyCT,I can't imagine a better investment. If Warnock wins in Georgia (and the race is close!) then Democrats control the... https://t.co/TIUmDhYTe5
ChrisMurphyCT,There it is. https://t.co/YudLXnuUdF
ChrisMurphyCT,RT @brianschatz: Georgia has TWO Senate races and a tied presidential race - and we need you. If we want to beat McConnell we need these se...
ChrisMurphyCT,"Narrator: As it turned out, Tommy Tuberville had never heard of the Voting Rights Act. https://t.co/UCH910vS4H"
ChrisMurphyCT,"I was so thrown by this exchange w Redfield yesterday, where he basically tells me not to believe my lying eyes. Cl... https://t.co/ARA7oNvLGj"
ChrisMurphyCT,"Of course this recommendation didn't come from doctors at the CDC. 

No doctor in their right mind would tell someo... https://t.co/p2WwDR90Aj"
ChrisMurphyCT,"860,000 Americans filed for unemployment last week. 1200 people died of COVID yesterday. 

A halfway competent Pres... https://t.co/lq1s5DSkXY"
ChrisMurphyCT,"It was like a one day story, but it's just mind blowing that CDC dropped its recommendation that everyone (regardle... https://t.co/bsr0cQjV9o"
ChrisMurphyCT,Thanks @shannonrwatts! I'm hoping activists find the book both a compelling read and helpful primer. https://t.co/f2GC1YR2OH
ChrisMurphyCT,"RT @BryanLowry3: BREAKING: Former Republican Sen. Nancy Kassebaum endorses Democrat Barbara Bollier in the #kssen race. Kassebaum, who serv..."
ChrisMurphyCT,"RT @DNCWarRoom: .@ChrisMurphyCT presses Redfield on why the CDC changed its guidelines to downplay testing after Trump said to ""slow the te..."
ChrisMurphyCT,"RT @_OverImpossible: CONNECTICUT AND ALL OF TWITTER ID LIKE TO WELCOME YALL TO MY VERY FIRST SELF OWNED BUSINESS[?] 
MEAN STREET EATS FOOD T..."
ChrisMurphyCT,"RT @neilturkewitz: @AnandWrites I loved this entire piece, &amp; there are so many beautiful moments, but this humility from @ChrisMurphyCT is..."
ChrisMurphyCT,Tonight! Join us. https://t.co/2Lq5L0Jm9s
ChrisMurphyCT,"RT @themaxburns: I don't like ""Winners and Losers"" posts because that's not how reality works, especially on something like #COVID19. But i..."
ChrisMurphyCT,RT @themaxburns: MURPHY is now reading back CDC's own guidance claiming it isn't necessary to be tested even if you come into contact with...
ChrisMurphyCT,RT @EspuelasVox: Haven't had *great* pizza since I left Connecticut. Really.
ChrisMurphyCT,People [?] diplomacy. https://t.co/UL71jQtywa
ChrisMurphyCT,"My wife hates my ""listening to the host ask the first question angry face"". I swear it's unintentional... https://t.co/atTn6mCXlp"
ChrisMurphyCT,RT @jonlovett: I'm stubborn. And I will always believe New York pizza is the greatest pizza we produce as Americans. But in time I have als...
ChrisMurphyCT,"RT @MaxBoot: UAE &amp; Bahrain recognizing Israel is good news, but don't lose sight of the bigger picture: 

""Trump will leave the Middle East..."
ChrisMurphyCT,"RT @mitchellreports: .@ChrisMurphyCT ""Only country that has intent &amp; capability to steal US election are Russians-They are interfering in w..."
ChrisMurphyCT,CT is 1% of the country's population but 6% of its good pizza. https://t.co/chJWcMQsOp
ChrisMurphyCT,"""I have interviewed enough legislators to know that they seldom say anything real. They are abundantly trained in a... https://t.co/tW8EsE6JPE"
ChrisMurphyCT,"Privileged to have this conversation w you, Anand. Thanks for letting me vent. I hope people check it out. https://t.co/4PyBJGCpxL"
ChrisMurphyCT,"RT @sorrynotsorry: Senator @ChrisMurphyCT joins Alyssa Milano to discuss his new book ""The Violence Inside Us,"" and America's history of vi..."
ChrisMurphyCT,"RT @mviser: ""You know what is actually threatening our suburbs?"" Joe Biden says. ""Fires."""
ChrisMurphyCT,"RT @Bob_Casey: .@ChrisMurphyCT and @brianschatz have done it again. Thanks to everyone who contributed - with your help, we can and will #F..."
ChrisMurphyCT,It's going to be hard to work to recover from the wholesale integration of the Senate and White House into the Pres... https://t.co/pwiLOuP96f
ChrisMurphyCT,Going live on Instagram today at 3:30 ET for #TeamJoeTalks with @sam_vinograd to discuss what's at stake in Novembe... https://t.co/CLp9bcclje
ChrisMurphyCT,RT @nedprice: I can't help but think about the thousands of docs the State Dept and others have turned over to help what amounts to an exte...
ChrisMurphyCT,I would argue even that language is pulling punches. https://t.co/kFmUU20H6a
ChrisMurphyCT,".@brianschatz - final total for Steve Bullock last night:

$118,249 from 3,173 donors. Just bananas. Thanks to ever... https://t.co/aEuYdTU0S5"
ChrisMurphyCT,RT @NAChristakis: On the importance of good typesetting and layout. https://t.co/AtPBVLjH6M
ChrisMurphyCT,"RT @PhilipRucker: Looking at these pictures, you'd never know there a pandemic was still killing hundreds of people in the U.S. every day"
ChrisMurphyCT,"RT @IsaacDovere: the president is in ""direct violation"" of emergency directives with his indoor rally tonight:"
ChrisMurphyCT,"He's deliberately killing people. He is. Why don't we just say this out loud?

He's not just intentionally violatin... https://t.co/qKpQp6mOMD"
ChrisMurphyCT,RT @brianschatz: This is a lie but here's the link https://t.co/YIGTk8V4ig
ChrisMurphyCT,@brianschatz @nomasnomorelive Also he never picks up my calls.
ChrisMurphyCT,"Wow. In 6 hours, we raised $100,000 to flip the Montana Senate seat. That's a BIG DEAL. 

Thank you to everybody wh... https://t.co/z2tGPlBgzs"
ChrisMurphyCT,"Thank you, Louise! We only ask you to give to the good ones. And Bullock's a good one. 

And thanks to you and 2,22... https://t.co/28LUo2UTUn"
ChrisMurphyCT,"RT @banditelli: @ChrisMurphyCT @brianschatz Here's a great story on it. 
https://t.co/fb2hXP2t89"
ChrisMurphyCT,RT @GabbyGiffords: Senator @ChrisMurphyCT is one of our country's strongest advocates for gun violence prevention. I'm excited to speak wit...
ChrisMurphyCT,"RT @Bob_Casey: My friends, @brianschatz and @ChrisMurphyCT, are trying to raise $100k for Governor @stevebullockmt to help take back the Se..."
ChrisMurphyCT,"RT @stevebullockmt: I'm going to up the stakes here, @ChrisMurphyCT &amp; @brianschatz - if we meet our goal, I'll call some donors to say than..."
ChrisMurphyCT,"And almost 2,000 donations!Awesome. 

If we want to save our democracy, we need to beat Trump AND win the Senate. A... https://t.co/bktrMFqLeS"
ChrisMurphyCT,"Bri, my staffer just texted me - Pence is going to Montana tomorrow to campaign against Bullock. Tomorrow!

Wouldn'... https://t.co/yZtZLFkk9d"
